frame	wall_ms	elapsed_s	grab_s	sign_red	sign_box	sign_ink	sign_sig	avg_blue	avg_box	avg_fill	avg_errfill	avg_errink	chip_fill	chip_err	dial_ink	dial_red
1308	1786608094031	1166.946	0.865	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.034458	0.000000
1309	1786608094901	1167.816	0.854	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.034458	0.000000
1310	1786608095760	1168.674	0.844	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbedbace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
1311	1786608096609	1169.524	0.841	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
1312	1786608097455	1170.370	0.884	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.034458	0.000000
1313	1786608098345	1171.259	0.903	0.013932	126x126+379+229	0.029201	eeedddedabbdeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.034458	0.000000
1314	1786608099253	1172.167	0.854	0.013932	126x126+379+229	0.029201	eeddddedabbdeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
1315	1786608100112	1173.027	0.865	0.013932	126x126+379+229	0.029201	eeedeeedabadeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
1316	1786608100982	1173.896	0.842	0.013932	126x126+379+229	0.029201	deeeededabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
1317	1786608101829	1174.744	0.877	0.013932	126x126+379+229	0.029201	deeeedddabbdeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
1318	1786608102711	1175.625	0.843	0.013932	126x126+379+229	0.029201	deeeddddabbddadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
1319	1786608103558	1176.473	0.873	0.013932	126x126+379+229	0.029201	deeeeeddabbdeadddadbcabaeaefcbedbacd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039718	0.000000
1320	1786608104436	1177.350	0.816	0.013932	126x126+379+229	0.029201	eeeeddddabbddadddadbcabaeaefcbedbacd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
1321	1786608105257	1178.171	0.877	0.013932	126x126+379+229	0.029201	eeeeeeedabbdeadddadbcabaeaefcbedbacd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039908	0.000000
1322	1786608106138	1179.053	0.875	0.013932	126x126+379+229	0.029201	eeeeddedabbdeadddadbcabaeaefcbedbace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039908	0.000000
1323	1786608107019	1179.933	0.852	0.013932	126x126+379+229	0.029201	eeeeddedabadeadddadbcabaeaefcbedbacd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039908	0.000000
1324	1786608107875	1180.789	0.850	0.013932	126x126+379+229	0.029201	eeeeddedabbdeadddadbcabaeaefcbeebacd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039908	0.000000
1325	1786608108730	1181.644	0.864	0.013932	126x126+379+229	0.029201	eeeeeeedabbdeadddadbcabaeaefcbeebacd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039908	0.000000
1326	1786608109598	1182.512	0.853	0.013932	126x126+379+229	0.029201	eeeeededabbeeadddadbcabaeaefcbeebacd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032399	0.000000
1327	1786608110456	1183.370	0.882	0.013932	126x126+379+229	0.029201	eeeeededabbdeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032399	0.000000
1328	1786608111343	1184.257	0.897	0.013932	126x126+379+229	0.029201	eeeeededabbdeadddadbcabaeaefcbeebacd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042728	0.000000
1329	1786608112245	1185.159	0.860	0.013932	126x126+379+229	0.029201	eeeeeeedabbdeadddadbcabaeaefcbeebacd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039718	0.000000
1330	1786608113109	1186.023	0.827	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038625	0.000000
1331	1786608113941	1186.855	0.894	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040906	0.000000
1332	1786608114839	1187.754	0.899	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040906	0.000000
1333	1786608115743	1188.658	0.906	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038720	0.000000
1334	1786608116654	1189.568	0.888	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
1335	1786608117547	1190.461	0.848	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
1336	1786608118400	1191.314	0.835	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038466	0.000000
1337	1786608119240	1192.155	0.879	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
1338	1786608120123	1193.038	0.845	0.013932	126x126+379+229	0.029201	eeeeeeedabbeeadddadbcabaeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
1339	1786608120974	1193.888	0.855	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
1340	1786608121833	1194.747	0.880	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038720	0.000000
1341	1786608122718	1195.632	0.902	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038720	0.000000
1342	1786608123625	1196.539	0.850	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038720	0.000000
1343	1786608124480	1197.394	0.851	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038720	0.000000
1344	1786608125336	1198.250	0.888	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039623	0.000000
1345	1786608126229	1199.144	0.871	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038466	0.000000
1346	1786608127105	1200.019	0.889	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038466	0.000000
1347	1786608127999	1200.913	0.837	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038466	0.000000
1348	1786608128841	1201.756	0.871	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
1349	1786608129717	1202.632	0.866	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038720	0.000000
1350	1786608130588	1203.503	0.861	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038720	0.000000
1351	1786608131454	1204.369	0.829	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038720	0.000000
1352	1786608132289	1205.203	0.875	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039005	0.000000
1353	1786608133169	1206.084	0.874	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039005	0.000000
1354	1786608134048	1206.962	0.863	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039005	0.000000
1355	1786608134916	1207.830	0.904	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033207	0.000000
1356	1786608135824	1208.739	0.824	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038466	0.000000
1357	1786608136653	1209.568	0.854	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038466	0.000000
1358	1786608137513	1210.427	0.849	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038657	0.000000
1359	1786608138367	1211.282	0.869	0.013932	126x126+379+229	0.033056	eeeeeeedabbeeadddadbb8baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
1360	1786608139241	1212.156	0.849	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
1361	1786608140095	1213.010	0.838	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
1362	1786608140938	1213.852	0.839	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
1363	1786608141782	1214.697	0.872	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
1364	1786608142659	1215.573	0.861	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000016	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
1365	1786608143525	1216.440	0.852	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000026	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
1366	1786608144382	1217.297	0.866	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000023	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
1367	1786608145254	1218.168	0.846	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000020	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
1368	1786608146105	1219.019	0.871	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039243	0.000000
1369	1786608146982	1219.897	0.863	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042633	0.000000
1370	1786608147850	1220.764	0.874	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042633	0.000000
1371	1786608148729	1221.644	0.825	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042633	0.000000
1372	1786608149560	1222.474	0.850	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042633	0.000000
1373	1786608150416	1223.330	0.908	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038466	0.000000
1374	1786608151329	1224.244	0.875	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038466	0.000000
1375	1786608152210	1225.124	0.846	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038466	0.000000
1376	1786608153061	1225.976	0.875	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.094245	0.008988	0.000000	0.000000	0.000000	0.458428
1377	1786608153942	1226.856	0.841	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.094092	0.009196	0.000000	0.000000	0.000000	0.457684
1378	1786608154788	1227.703	0.842	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.094245	0.008988	0.000000	0.000000	0.000000	0.458428
1379	1786608155636	1228.551	0.838	0.013932	126x126+379+229	0.032292	deeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.094245	0.008988	0.000000	0.000000	0.000000	0.458428
1380	1786608156480	1229.395	0.872	0.013932	126x126+379+229	0.032292	eeeeeeddabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
1381	1786608157358	1230.272	0.861	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
1382	1786608158224	1231.138	0.888	0.013932	126x126+379+229	0.032292	eeeeeeedabbedadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
1383	1786608159118	1232.032	0.871	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038720	0.000000
1384	1786608159994	1232.908	0.865	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000117	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
1385	1786608160865	1233.780	0.877	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000166	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
1386	1786608161747	1234.662	0.838	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000163	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
1387	1786608162592	1235.506	0.820	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000189	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
1388	1786608163417	1236.331	0.826	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000218	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
1389	1786608164250	1237.164	0.879	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000221	0.000052	0.000000	0.000000	0.000000	0.039623	0.000000
1390	1786608165134	1238.048	0.827	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000202	0.000052	0.000000	0.000457	0.000000	0.040748	0.000000
1391	1786608165966	1238.881	0.869	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000169	0.000052	0.000000	0.000019	0.000000	0.031147	0.000000
1392	1786608166840	1239.755	0.852	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbedbace	0.000000		0.000189	0.000052	0.000000	0.000457	0.000000	0.031147	0.000000
1393	1786608167699	1240.613	0.911	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000199	0.000052	0.000000	0.000000	0.000000	0.038657	0.000000
1394	1786608168615	1241.530	0.843	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedaebb7baeaefcbeebace	0.000000		0.000133	0.000052	0.000000	0.000190	0.000000	0.038657	0.000000
1395	1786608169464	1242.379	0.850	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000160	0.000052	0.000000	0.000419	0.000000	0.038657	0.000000
1396	1786608170320	1243.234	0.876	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebacd	0.000000		0.000169	0.000052	0.000000	0.000000	0.000000	0.038657	0.000000
1397	1786608171202	1244.116	0.806	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000179	0.094245	0.008988	0.000000	0.000000	0.000000	0.458428
1398	1786608172013	1244.927	0.853	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000202	0.094245	0.008988	0.000000	0.000000	0.000000	0.458428
1399	1786608172871	1245.786	0.872	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000195	0.094245	0.008988	0.000305	0.000000	0.000000	0.458428
1400	1786608173748	1246.663	0.875	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000264	0.000052	0.000000	0.000000	0.000000	0.038324	0.000000
1401	1786608174629	1247.544	0.868	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000270	0.000052	0.000000	0.000381	0.000000	0.038308	0.000000
1402	1786608175502	1248.417	0.890	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000267	0.000052	0.000000	0.000705	0.000000	0.038308	0.000000
1403	1786608176399	1249.313	0.793	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000202	0.094092	0.009196	0.000438	0.000000	0.000000	0.457684
1404	1786608177197	1250.112	0.870	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000143	0.000052	0.000000	0.000000	0.000000	0.039179	0.000000
1405	1786608178073	1250.988	0.875	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000169	0.000000	0.000000	0.000000	0.000000	0.039179	0.000000
1406	1786608178954	1251.869	0.856	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000111	0.000000	0.000000	0.000000	0.000000	0.039179	0.000000
1407	1786608179816	1252.731	0.910	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000081	0.000000	0.000000	0.000000	0.000000	0.039718	0.000000
1408	1786608180731	1253.646	0.899	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeedddeeeeeeede	0.000000		0.000091	0.000000	0.000000	0.000000	0.000000	0.042728	0.000000
1409	1786608181636	1254.550	0.891	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeddeeeeeeedee	0.000000		0.000065	0.000000	0.000000	0.000000	0.000000	0.032399	0.000000
1410	1786608182532	1255.446	0.850	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeddeeee	0.000000		0.000094	0.000000	0.000000	0.000000	0.000000	0.032399	0.000000
1411	1786608183388	1256.302	0.839	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeedeeeee	0.000000		0.000091	0.000000	0.000000	0.000000	0.000000	0.032399	0.000000
1412	1786608184232	1257.146	0.853	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000085	0.000000	0.000000	0.000000	0.000000	0.039338	0.000000
1413	1786608185091	1258.005	0.832	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000078	0.000000	0.000000	0.000000	0.000000	0.039338	0.000000
1414	1786608185928	1258.842	0.840	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.038530	0.000000
1415	1786608186773	1259.688	0.878	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.031305	0.000000
1416	1786608187655	1260.570	0.864	0.000000		0.030556	eeeeeeedbbbeebdedbdcc9cbebefdceecbce	0.000000		0.000000	0.093571	0.009801	0.000000	0.000000	0.000000	0.455149
1417	1786608188525	1261.439	0.831	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.094606	0.008971	0.000000	0.000000	0.000000	0.460187
1418	1786608189361	1262.275	0.890	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.094606	0.008971	0.000000	0.000000	0.000000	0.460187
1419	1786608190256	1263.171	0.859	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.094606	0.008971	0.000000	0.000000	0.000000	0.460187
1420	1786608191120	1264.035	0.889	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.094326	0.009128	0.000000	0.000000	0.000000	0.458824
1421	1786608192015	1264.929	0.861	0.013932	126x126+379+229	0.032292	deeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.093717	0.009521	0.000000	0.000000	0.000000	0.455862
1422	1786608192881	1265.795	0.890	0.013932	126x126+379+229	0.032292	eeeeeeedabbeeadedadbb7baeaefcbeebace	0.000000		0.000000	0.093717	0.009521	0.000000	0.000000	0.000000	0.455862
1423	1786608193776	1266.691	0.858	0.000000		0.000000	eeeeeeeedddeedeeededddddedeeedeeddee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.040906	0.000000
1424	1786608194640	1267.554	0.833	0.000000		0.000000	eeeeeedeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.040906	0.000000
1425	1786608195478	1268.393	0.860	0.000000		0.000000	eeeeeeeeeeeeeeeeeeedeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.033555	0.000000
1426	1786608196344	1269.258	0.886	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeddeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.033555	0.000000
1427	1786608197235	1270.150	0.855	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.038308	0.000000
1428	1786608198095	1271.010	0.822	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.038371	0.000000
1429	1786608198922	1271.836	0.862	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.031147	0.000000
1430	1786608199789	1272.704	0.854	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.040748	0.000000
1431	1786608200649	1273.564	0.892	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.039623	0.000000
1432	1786608201545	1274.460	0.931	0.000000		0.000000	deeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.039623	0.000000
1433	1786608202482	1275.396	0.874	0.000000		0.000000	ddeeeedeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.039623	0.000000
1434	1786608203361	1276.275	0.857	0.000000		0.000000	eeeeeeeeeeeedeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.039623	0.000000
1435	1786608204223	1277.138	0.823	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.041096	0.000000
1436	1786608205051	1277.966	0.894	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.038657	0.000000
1437	1786608205951	1278.865	0.885	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.038657	0.000000
1438	1786608206840	1279.755	0.835	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.038657	0.000000
1439	1786608207681	1280.595	0.892	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.039179	0.000000
1440	1786608208578	1281.492	0.887	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.039179	0.000000
1441	1786608209469	1282.384	0.888	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.039179	0.000000
1442	1786608210362	1283.277	0.861	0.000000		0.000000	eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.039560	0.000000
